log_id,timestamp,ticker,contract_type,setup_quality,confluence_score,bias,price_at_scan,strike,stock_target,stop_level,expiry,entry_trigger,freshness_consumed_pct,freshness_stale,em_pct,target_em_ratio,target_adjusted,checked,checked_at,outcome_price,max_favorable_pct,max_adverse_pct,hit_target,hit_stop,entry_triggered,result
META_20260717T162154.252468,2026-07-17T16:21:54.252468,META,NONE,NO TRADE,42,NEUTRAL,648.91,,,,,,,,,,no,yes,2026-07-22T15:36:04+00:00,,,,,,,NO_TRADE
NVDA_20260717T160253.703480,2026-07-17T16:02:53.703480,NVDA,NONE,NO TRADE,52,NEUTRAL,205.81,,,,,,,,,,no,yes,2026-07-22T15:36:04+00:00,,,,,,,NO_TRADE
TSLA_20260717T165209.463339,2026-07-17T16:52:09.463339,TSLA,NONE,NO TRADE,52,NEUTRAL,384.78,,,55.0,,388.32,,,,,no,yes,2026-07-22T15:36:04+00:00,,,,,,,NO_TRADE
SPY_20260717T165255.583158,2026-07-17T16:52:55.583158,SPY,NONE,NO TRADE,47,NEUTRAL,747.27,,,,,,,,,,no,yes,2026-07-22T15:36:05+00:00,,,,,,,NO_TRADE
AAPL_20260717T154144.540668,2026-07-17T15:41:44.540668,AAPL,NONE,NO TRADE,52,NEUTRAL,330.76,,,,,,,,,,no,yes,2026-07-22T15:36:06+00:00,,,,,,,NO_TRADE
META_20260717T162154.252468,2026-07-17T16:21:54.252468,META,NONE,NO TRADE,42,NEUTRAL,651.36,,,,,,,,,,no,yes,2026-07-22T15:36:06+00:00,,,,,,,NO_TRADE
META_20260717T162154.252468,2026-07-17T16:21:54.252468,META,NONE,NO TRADE,42,NEUTRAL,649.28,,,,,,,,,,no,yes,2026-07-22T15:36:06+00:00,,,,,,,NO_TRADE
NVDA_20260717T160253.703480,2026-07-17T16:02:53.703480,NVDA,NONE,NO TRADE,52,NEUTRAL,206.61,,,,,,,,,,no,yes,2026-07-22T15:36:06+00:00,,,,,,,NO_TRADE
QQQ_20260717T171146.065350,2026-07-17T17:11:46.065350,QQQ,NONE,NO TRADE,48,NEUTRAL,702.05,,,,,,,,,,no,yes,2026-07-22T15:36:06+00:00,,,,,,,NO_TRADE
NVDA_20260717T160253.703480,2026-07-17T16:02:53.703480,NVDA,NONE,NO TRADE,52,NEUTRAL,205.61,,,,,,,,,,no,yes,2026-07-22T15:36:06+00:00,,,,,,,NO_TRADE
AMZN_20260717T172138.916380,2026-07-17T17:21:38.916380,AMZN,PUT,MODERATE,58,BEARISH,248.61,248.0,246.0,15.0,1DTE,248.4,-0.046,no,,,no,yes,2026-07-22T15:36:06+00:00,247.51,0.33,0.14,no,yes,yes,LOSS
META_20260717T162154.252468,2026-07-17T16:21:54.252468,META,NONE,NO TRADE,42,NEUTRAL,651.86,,,,,,,,,,no,yes,2026-07-22T15:36:06+00:00,,,,,,,NO_TRADE
META_20260717T162154.252468,2026-07-17T16:21:54.252468,META,NONE,NO TRADE,42,NEUTRAL,649.25,,,,,,,,,,no,yes,2026-07-22T15:36:06+00:00,,,,,,,NO_TRADE
TSLA_20260717T165209.463339,2026-07-17T16:52:09.463339,TSLA,NONE,NO TRADE,52,NEUTRAL,382.83,,,55.0,,388.32,,,,,no,yes,2026-07-22T15:36:07+00:00,,,,,,,NO_TRADE
MSFT_20260717T174154.913095,2026-07-17T17:41:54.913095,MSFT,NONE,NO TRADE,52,NEUTRAL,395.1,,,,,,,,,,no,yes,2026-07-22T15:36:07+00:00,,,,,,,NO_TRADE
AAPL_20260720T143159.966871,2026-07-20T14:31:59.966871,AAPL,PUT,HIGH CONVICTION,74,BEARISH,326.64,326.0,324.0,15.0,1DTE,328.0,0.265,no,,,no,yes,2026-07-22T15:36:07+00:00,325.38,0.6,0.0,no,yes,yes,LOSS
AMZN_20260720T143308.899897,2026-07-20T14:33:08.899897,AMZN,NONE,NO TRADE,38,NEUTRAL,249.75,,,,,,,,,,no,yes,2026-07-22T15:36:07+00:00,,,,,,,NO_TRADE
META_20260720T143411.696166,2026-07-20T14:34:11.696166,META,PUT,MODERATE,68,BEARISH,642.87,642.0,631.0,15.0,1DTE,641.5,-0.124,no,,,no,yes,2026-07-22T15:36:07+00:00,628.57,1.44,0.21,no,yes,yes,LOSS
NVDA_20260720T143512.047433,2026-07-20T14:35:12.047433,NVDA,NONE,NO TRADE,32,NEUTRAL,205.57,,,,,,,,,,no,yes,2026-07-22T15:36:07+00:00,,,,,,,NO_TRADE
QQQ_20260720T143613.164392,2026-07-20T14:36:13.164392,QQQ,NONE,NO TRADE,38,NEUTRAL,701.3,,,,,699.33,,,,,no,yes,2026-07-22T15:36:08+00:00,,,,,,,NO_TRADE
TSLA_20260720T143719.949178,2026-07-20T14:37:19.949178,TSLA,PUT,HIGH CONVICTION,74,BEARISH,375.11,375.0,370.23,382.95,1DTE,374.9,0.069,no,,,no,yes,2026-07-22T15:36:08+00:00,377.59,0.53,0.0,no,no,yes,WIN
MSFT_20260720T143819.225105,2026-07-20T14:38:19.225105,MSFT,NONE,NO TRADE,42,NEUTRAL,395.52,,,,,,,,,,no,yes,2026-07-22T15:36:08+00:00,,,,,,,NO_TRADE
SPY_20260720T143922.670843,2026-07-20T14:39:22.670843,SPY,NONE,NO TRADE,48,BEARISH,745.21,,,,,744.59,,,,,no,yes,2026-07-22T15:36:08+00:00,,,,,,,NO_TRADE
AMZN_20260720T143308.899897,2026-07-20T14:33:08.899897,AMZN,NONE,NO TRADE,38,NEUTRAL,250.24,,,,,,,,,,no,yes,2026-07-22T15:36:08+00:00,,,,,,,NO_TRADE
META_20260720T144141.909815,2026-07-20T14:41:41.909815,META,NONE,NO TRADE,42,NEUTRAL,644.54,,,,,,,,,,no,yes,2026-07-22T15:36:08+00:00,,,,,,,NO_TRADE
TSLA_20260720T145136.562996,2026-07-20T14:51:36.562996,TSLA,PUT,HIGH CONVICTION,72,BEARISH,373.95,373.0,369.5,15.0,1DTE,373.5,-0.091,no,,,no,yes,2026-07-22T15:36:08+00:00,377.6,0.15,0.33,no,yes,yes,LOSS
META_20260720T144141.909815,2026-07-20T14:41:41.909815,META,NONE,NO TRADE,42,NEUTRAL,645.3,,,,,,,,,,no,yes,2026-07-22T15:36:09+00:00,,,,,,,NO_TRADE
NVDA_20260720T143512.047433,2026-07-20T14:35:12.047433,NVDA,NONE,NO TRADE,32,NEUTRAL,205.79,,,,,,,,,,no,yes,2026-07-22T15:36:09+00:00,,,,,,,NO_TRADE
AAPL_20260720T152135.707772,2026-07-20T15:21:35.707772,AAPL,PUT,MODERATE,68,BEARISH,324.45,324.0,321.0,15.0,1DTE,324.0,-0.16,no,,,no,yes,2026-07-22T15:36:09+00:00,325.4,0.09,0.34,no,yes,yes,LOSS
AAPL_20260720T154211.109063,2026-07-20T15:42:11.109063,AAPL,PUT,MODERATE,68,BEARISH,326.29,326.0,322.5,15.0,1DTE,325.5,-0.253,no,,,no,yes,2026-07-22T15:36:09+00:00,325.4,0.11,0.32,no,yes,yes,LOSS
NVDA_20260720T143512.047433,2026-07-20T14:35:12.047433,NVDA,NONE,NO TRADE,32,NEUTRAL,205.83,,,,,,,,,,no,yes,2026-07-22T15:36:09+00:00,,,,,,,NO_TRADE
TSLA_20260720T154331.795909,2026-07-20T15:43:31.795909,TSLA,PUT,HIGH CONVICTION,78,BEARISH,372.79,372.0,367.0,15.0,1DTE,371.9,-0.11,no,,,no,yes,2026-07-22T15:36:09+00:00,377.6,0.07,0.6,no,yes,yes,LOSS
AMZN_20260720T154424.411932,2026-07-20T15:44:24.411932,AMZN,NONE,NO TRADE,52,NEUTRAL,251.77,,,,,,,,,,no,yes,2026-07-22T15:36:10+00:00,,,,,,,NO_TRADE
MSFT_20260720T154515.049888,2026-07-20T15:45:15.049888,MSFT,CALL,MODERATE,62,BULLISH,398.32,400.0,401.1,15.0,1DTE,399.0,-0.3,no,,,no,yes,2026-07-22T15:36:10+00:00,388.52,0.69,0.06,yes,no,yes,WIN
QQQ_20260720T154615.740894,2026-07-20T15:46:15.740894,QQQ,NONE,NO TRADE,38,NEUTRAL,701.66,,,,,700.16,,,,,no,yes,2026-07-22T15:36:10+00:00,,,,,,,NO_TRADE
SPY_20260720T154705.098700,2026-07-20T15:47:05.098700,SPY,NONE,NO TRADE,42,NEUTRAL,745.63,,,,,,,,,,no,yes,2026-07-22T15:36:10+00:00,,,,,,,NO_TRADE
NVDA_20260720T143512.047433,2026-07-20T14:35:12.047433,NVDA,NONE,NO TRADE,32,NEUTRAL,204.92,,,,,,,,,,no,yes,2026-07-22T15:36:10+00:00,,,,,,,NO_TRADE
NVDA_20260720T143512.047433,2026-07-20T14:35:12.047433,NVDA,NONE,NO TRADE,32,NEUTRAL,206.21,,,,,,,,,,no,yes,2026-07-22T15:36:10+00:00,,,,,,,NO_TRADE
TSLA_20260720T160150.444401,2026-07-20T16:01:50.444401,TSLA,PUT,HIGH CONVICTION,72,BEARISH,374.37,374.0,370.0,15.0,1DTE,373.26,-0.426,no,,,no,yes,2026-07-22T15:36:10+00:00,377.53,0.23,0.26,no,yes,yes,LOSS
TSLA_20260720T161143.183171,2026-07-20T16:11:43.183171,TSLA,PUT,MODERATE,62,BEARISH,376.27,375.0,370.0,15.0,1DTE,377.0,0.089,no,,,no,yes,2026-07-22T15:36:11+00:00,377.53,0.6,0.0,no,yes,yes,LOSS
META_20260720T161236.119169,2026-07-20T16:12:36.119169,META,NONE,NO TRADE,48,NEUTRAL,648.19,,,,,,,,,,no,yes,2026-07-22T15:36:11+00:00,,,,,,,NO_TRADE
NVDA_20260720T143512.047433,2026-07-20T14:35:12.047433,NVDA,NONE,NO TRADE,32,NEUTRAL,205.55,,,,,,,,,,no,yes,2026-07-22T15:36:11+00:00,,,,,,,NO_TRADE
TSLA_20260720T162142.328055,2026-07-20T16:21:42.328055,TSLA,PUT,HIGH CONVICTION,72,BEARISH,375.11,375.0,371.0,15.0,1DTE,375.0,-0.136,no,,,no,yes,2026-07-22T15:36:11+00:00,377.53,0.43,0.15,no,yes,yes,LOSS
META_20260720T161236.119169,2026-07-20T16:12:36.119169,META,NONE,NO TRADE,48,NEUTRAL,652.33,,,,,,,,,,no,yes,2026-07-22T15:36:11+00:00,,,,,,,NO_TRADE
MSFT_20260720T163146.195717,2026-07-20T16:31:46.195717,MSFT,NONE,NO TRADE,52,NEUTRAL,401.95,,,,,,,,,,no,yes,2026-07-22T15:36:11+00:00,,,,,,,NO_TRADE
TSLA_20260720T165132.510070,2026-07-20T16:51:32.510070,TSLA,PUT,HIGH CONVICTION,78,BEARISH,373.44,373.0,369.0,15.0,1DTE,372.99,-0.118,no,,,no,yes,2026-07-22T15:36:11+00:00,377.53,0.21,0.07,no,yes,yes,LOSS
AAPL_20260720T165221.843872,2026-07-20T16:52:21.843872,AAPL,NONE,NO TRADE,72,BEARISH,324.55,,,,,,,,,,no,yes,2026-07-22T15:36:12+00:00,,,,,,,NO_TRADE
AMZN_20260720T165309.157126,2026-07-20T16:53:09.157126,AMZN,NONE,NO TRADE,48,NEUTRAL,252.44,,,,,254.96,,,,,no,yes,2026-07-22T15:36:12+00:00,,,,,,,NO_TRADE
QQQ_20260720T165401.317730,2026-07-20T16:54:01.317730,QQQ,PUT,MODERATE,68,BEARISH,701.05,700.0,698.2,15.0,1DTE,701.0,-0.032,no,,,no,yes,2026-07-22T15:36:12+00:00,708.67,0.24,0.02,no,yes,yes,LOSS
SPY_20260720T165501.502466,2026-07-20T16:55:01.502466,SPY,NONE,NO TRADE,62,BEARISH,745.24,,,,,,,,,,no,yes,2026-07-22T15:36:12+00:00,,,,,,,NO_TRADE
AMZN_20260720T165309.157126,2026-07-20T16:53:09.157126,AMZN,NONE,NO TRADE,48,NEUTRAL,250.85,,,,,254.96,,,,,no,yes,2026-07-22T15:36:12+00:00,,,,,,,NO_TRADE
NVDA_20260720T143512.047433,2026-07-20T14:35:12.047433,NVDA,NONE,NO TRADE,32,NEUTRAL,203.28,,,,,,,,,,no,yes,2026-07-22T15:36:12+00:00,,,,,,,NO_TRADE
META_20260720T174126.213699,2026-07-20T17:41:26.213699,META,NONE,NO TRADE,38,NEUTRAL,648.15,,,,,,,,,,no,yes,2026-07-22T15:36:12+00:00,,,,,,,NO_TRADE
MSFT_20260720T174214.099456,2026-07-20T17:42:14.099456,MSFT,NONE,NO TRADE,42,NEUTRAL,401.39,,,,,,,,,,no,yes,2026-07-22T15:36:13+00:00,,,,,,,NO_TRADE
AAPL_20260721T144139.122175,2026-07-21T14:41:39.122175,AAPL,NONE,NO TRADE,52,NEUTRAL,327.04,,,,,,,,,,no,yes,2026-07-22T15:36:13+00:00,,,,,,,NO_TRADE
AMZN_20260721T144224.427989,2026-07-21T14:42:24.427989,AMZN,NONE,NO TRADE,62,BEARISH,248.02,,,,,,,,,,no,yes,2026-07-22T15:36:13+00:00,,,,,,,NO_TRADE
MSFT_20260721T144314.502922,2026-07-21T14:43:14.502922,MSFT,NONE,NO TRADE,52,NEUTRAL,399.94,,,55.0,,,,,,,no,yes,2026-07-22T15:36:13+00:00,,,,,,,NO_TRADE
NVDA_20260721T144402.238158,2026-07-21T14:44:02.238158,NVDA,NONE,NO TRADE,38,NEUTRAL,205.22,,,,,,,,,,no,yes,2026-07-22T15:36:13+00:00,,,,,,,NO_TRADE
QQQ_20260721T144446.716271,2026-07-21T14:44:46.716271,QQQ,NONE,NO TRADE,42,NEUTRAL,706.51,,,,,,,,,,no,yes,2026-07-22T15:36:13+00:00,,,,,,,NO_TRADE
TSLA_20260721T144536.153201,2026-07-21T14:45:36.153201,TSLA,NONE,NO TRADE,52,NEUTRAL,383.05,,,,,378.97,,,,,no,yes,2026-07-22T15:36:13+00:00,,,,,,,NO_TRADE
META_20260721T144619.833543,2026-07-21T14:46:19.833543,META,PUT,MODERATE,58,BEARISH,646.83,645.0,636.0,15.0,1DTE,647.5,0.01,no,,,no,yes,2026-07-22T15:36:14+00:00,628.65,0.31,0.13,no,yes,yes,LOSS
SPY_20260721T144702.324959,2026-07-21T14:47:02.324959,SPY,NONE,NO TRADE,42,NEUTRAL,746.76,,,,,,,,,,no,yes,2026-07-22T15:36:14+00:00,,,,,,,NO_TRADE
META_20260721T150138.126190,2026-07-21T15:01:38.126190,META,NONE,NO TRADE,52,NEUTRAL,647.1,,,,,,,,,,no,yes,2026-07-22T15:36:14+00:00,,,,,,,NO_TRADE
MSFT_20260721T144314.502922,2026-07-21T14:43:14.502922,MSFT,NONE,NO TRADE,52,NEUTRAL,398.87,,,55.0,,,,,,,no,yes,2026-07-22T15:36:14+00:00,,,,,,,NO_TRADE
NVDA_20260721T144402.238158,2026-07-21T14:44:02.238158,NVDA,NONE,NO TRADE,38,NEUTRAL,206.03,,,,,,,,,,no,yes,2026-07-22T15:36:14+00:00,,,,,,,NO_TRADE
AAPL_20260721T144139.122175,2026-07-21T14:41:39.122175,AAPL,NONE,NO TRADE,52,NEUTRAL,328.22,,,,,,,,,,no,yes,2026-07-22T15:36:14+00:00,,,,,,,NO_TRADE
TSLA_20260721T144536.153201,2026-07-21T14:45:36.153201,TSLA,NONE,NO TRADE,52,NEUTRAL,381.23,,,,,378.97,,,,,no,yes,2026-07-22T15:36:14+00:00,,,,,,,NO_TRADE
TSLA_20260721T155137.371112,2026-07-21T15:51:37.371112,TSLA,CALL,LOW CONVICTION,52,BULLISH,382.13,385.0,391.0,15.0,1DTE,384.0,-0.301,no,,,no,yes,2026-07-22T15:36:14+00:00,377.58,0.0,0.0,no,no,no,NOT_TRIGGERED
AMZN_20260721T155228.475504,2026-07-21T15:52:28.475504,AMZN,NONE,NO TRADE,42,NEUTRAL,248.19,,,,,,,,,,no,yes,2026-07-22T15:36:15+00:00,,,,,,,NO_TRADE
QQQ_20260721T155315.079798,2026-07-21T15:53:15.079798,QQQ,CALL,MODERATE,58,BULLISH,708.33,710.0,712.0,15.0,1DTE,709.0,-0.317,no,,,no,yes,2026-07-22T15:36:15+00:00,708.66,0.15,0.76,no,no,yes,FLAT
SPY_20260721T155400.235028,2026-07-21T15:54:00.235028,SPY,CALL,MODERATE,58,BULLISH,747.76,749.0,750.5,15.0,1DTE,748.5,-0.32,no,,,no,yes,2026-07-22T15:36:15+00:00,749.01,0.16,0.28,no,no,yes,FLAT
META_20260721T161127.928375,2026-07-21T16:11:27.928375,META,NONE,NO TRADE,48,NEUTRAL,646.84,,,,,,,,,,no,yes,2026-07-22T15:36:15+00:00,,,,,,,NO_TRADE
MSFT_20260721T161214.313938,2026-07-21T16:12:14.313938,MSFT,PUT,MODERATE,58,BEARISH,397.95,397.0,394.5,5.0,1DTE,397.8,0.0,no,,,no,yes,2026-07-22T15:36:15+00:00,388.46,0.1,0.14,no,yes,yes,LOSS
NVDA_20260721T161307.572077,2026-07-21T16:13:07.572077,NVDA,CALL,LOW CONVICTION,52,BULLISH,206.12,207.0,208.7,15.0,1DTE,206.22,-0.081,no,,,no,yes,2026-07-22T15:36:15+00:00,212.52,0.36,0.45,no,no,yes,WIN
NVDA_20260721T163154.934449,2026-07-21T16:31:54.934449,NVDA,NONE,NO TRADE,48,NEUTRAL,205.01,,,,,206.11,,,,,no,yes,2026-07-22T15:36:15+00:00,,,,,,,NO_TRADE
AAPL_20260721T163239.853396,2026-07-21T16:32:39.853396,AAPL,NONE,NO TRADE,48,NEUTRAL,328.34,,,,,,,,,,no,yes,2026-07-22T15:36:15+00:00,,,,,,,NO_TRADE
AMZN_20260721T170152.249186,2026-07-21T17:01:52.249186,AMZN,NONE,NO TRADE,48,NEUTRAL,248.02,,,,,249.09,,,,,no,yes,2026-07-22T15:36:15+00:00,,,,,,,NO_TRADE
QQQ_20260721T170240.251939,2026-07-21T17:02:40.251939,QQQ,CALL,MODERATE,67,BULLISH,709.66,710.0,712.5,15.0,1DTE,710.5,-0.47,no,,,no,yes,2026-07-22T15:36:16+00:00,708.66,0.0,0.0,no,no,no,NOT_TRIGGERED
SPY_20260721T170326.836077,2026-07-21T17:03:26.836077,SPY,CALL,MODERATE,58,BULLISH,748.61,750.0,750.8,15.0,1DTE,749.5,-0.608,no,,,no,yes,2026-07-22T15:36:16+00:00,749.01,0.02,0.13,no,no,yes,FLAT
TSLA_20260721T170417.257201,2026-07-21T17:04:17.257201,TSLA,NONE,NO TRADE,42,NEUTRAL,380.95,,,,,388.0,,,,,no,yes,2026-07-22T15:36:16+00:00,,,,,,,NO_TRADE
META_20260721T172139.070442,2026-07-21T17:21:39.070442,META,PUT,MODERATE,68,BEARISH,645.9,645.0,637.0,15.0,1DTE,647.5,0.178,no,,,no,yes,2026-07-22T15:36:16+00:00,628.59,0.43,0.2,no,yes,yes,LOSS
MSFT_20260721T172223.655517,2026-07-21T17:22:23.655517,MSFT,NONE,NO TRADE,42,NEUTRAL,398.57,,,,,,,,,,no,yes,2026-07-22T15:36:16+00:00,,,,,,,NO_TRADE
AAPL_20260721T173138.308808,2026-07-21T17:31:38.308808,AAPL,PUT,MODERATE,62,BEARISH,327.11,327.0,323.5,328.5,1DTE,327.85,0.171,no,,,no,yes,2026-07-22T15:36:16+00:00,325.3,0.66,0.35,no,yes,yes,LOSS
NVDA_20260721T174127.387895,2026-07-21T17:41:27.387895,NVDA,CALL,MODERATE,62,BULLISH,206.82,207.0,209.0,15.0,1DTE,207.0,-0.1,no,,,no,yes,2026-07-22T15:36:17+00:00,212.54,0.4,0.38,no,no,yes,WIN
AAPL_20260722T144142.621614,2026-07-22T14:41:42.621614,AAPL,PUT,HIGH CONVICTION,72,BEARISH,324.9,325.0,322.5,15.0,1DTE,325.67,0.251,no,,,no,yes,2026-07-23T12:30:44+00:00,325.87,0.3,0.0,no,yes,yes,LOSS
AMZN_20260722T144234.455211,2026-07-22T14:42:34.455211,AMZN,PUT,HIGH CONVICTION,72,BEARISH,244.18,244.0,241.8,15.0,1DTE,244.0,0.032,no,,,no,yes,2026-07-23T12:30:44+00:00,244.77,0.11,0.14,no,yes,yes,LOSS
META_20260722T144325.772906,2026-07-22T14:43:25.772906,META,PUT,HIGH CONVICTION,72,BEARISH,629.18,628.0,621.0,15.0,1DTE,629.0,-0.06,no,,,no,yes,2026-07-23T12:30:44+00:00,627.07,0.02,0.25,no,yes,yes,LOSS
MSFT_20260722T144420.613558,2026-07-22T14:44:20.613558,MSFT,PUT,HIGH CONVICTION,74,BEARISH,388.76,388.0,384.5,15.0,1DTE,391.48,0.383,no,,,no,yes,2026-07-23T12:30:44+00:00,390.28,0.83,0.0,no,yes,yes,LOSS
NVDA_20260722T144509.401652,2026-07-22T14:45:09.401652,NVDA,NONE,NO TRADE,44,NEUTRAL,207.27,,,,,,,,,,no,yes,2026-07-23T12:30:45+00:00,,,,,,,NO_TRADE
QQQ_20260722T144553.353435,2026-07-22T14:45:53.353435,QQQ,PUT,HIGH CONVICTION,72,BEARISH,705.78,705.0,701.0,15.0,1DTE,705.0,-0.262,no,,,no,yes,2026-07-23T12:30:45+00:00,705.27,0.0,0.0,no,no,no,NOT_TRIGGERED
TSLA_20260722T144643.115352,2026-07-22T14:46:43.115352,TSLA,PUT,MODERATE,62,BEARISH,377.12,375.0,370.5,15.0,1DTE,378.0,0.085,no,,,no,yes,2026-07-23T12:30:45+00:00,374.05,0.39,0.0,no,yes,yes,LOSS
SPY_20260722T144730.871706,2026-07-22T14:47:30.871706,SPY,PUT,MODERATE,62,BEARISH,747.38,747.0,744.97,15.0,1DTE,747.92,0.212,no,,,no,yes,2026-07-23T12:30:45+00:00,747.33,0.0,0.15,no,yes,yes,LOSS
NVDA_20260722T150147.981038,2026-07-22T15:01:47.981038,NVDA,CALL,MODERATE,55,BULLISH,209.23,210.0,212.0,15.0,1DTE,209.5,-0.054,no,,,no,yes,2026-07-23T12:30:45+00:00,212.06,1.93,0.0,yes,no,yes,WIN
AAPL_20260722T151137.056903,2026-07-22T15:11:37.056903,AAPL,PUT,MODERATE,62,BEARISH,324.53,324.0,321.35,15.0,1DTE,324.0,-0.158,no,,,no,yes,2026-07-23T12:30:45+00:00,325.87,0.06,0.29,no,yes,yes,LOSS
NVDA_20260722T151225.429792,2026-07-22T15:12:25.429792,NVDA,CALL,MODERATE,62,BULLISH,212.08,213.0,215.5,15.0,1DTE,212.51,-0.142,no,,,no,yes,2026-07-23T12:30:45+00:00,212.06,0.49,0.18,no,no,yes,WIN
TSLA_20260722T152145.155448,2026-07-22T15:21:45.155448,TSLA,NONE,NO TRADE,42,NEUTRAL,378.6,,,42.0,,,,,,,no,yes,2026-07-23T12:30:46+00:00,,,,,,,NO_TRADE
AAPL_20260722T153147.470095,2026-07-22T15:31:47.470095,AAPL,PUT,MODERATE,58,BEARISH,325.67,325.0,323.0,15.0,1DTE,324.85,-0.527,no,,,no,yes,2026-07-23T12:30:46+00:00,325.87,0.15,0.08,no,yes,yes,LOSS
AMZN_20260722T155136.014919,2026-07-22T15:51:36.014919,AMZN,PUT,MODERATE,62,BEARISH,243.87,243.0,241.75,15.0,1DTE,243.81,-0.034,no,,,no,yes,2026-07-23T12:30:46+00:00,244.77,0.11,0.08,no,yes,yes,LOSS
META_20260722T155223.829500,2026-07-22T15:52:23.829500,META,PUT,MODERATE,68,BEARISH,630.41,630.0,621.0,15.0,1DTE,629.26,-0.126,no,,,no,yes,2026-07-23T12:30:46+00:00,627.07,0.18,0.18,no,yes,yes,LOSS
MSFT_20260722T155315.972642,2026-07-22T15:53:15.972642,MSFT,PUT,MODERATE,68,BEARISH,389.11,389.0,385.34,15.0,1DTE,389.0,-0.022,no,,,no,yes,2026-07-23T12:30:46+00:00,390.28,0.12,0.13,no,yes,yes,LOSS
QQQ_20260722T155403.399784,2026-07-22T15:54:03.399784,QQQ,CALL,LOW CONVICTION,52,BULLISH,709.38,710.0,712.5,15.0,1DTE,709.59,-0.189,no,,,no,yes,2026-07-23T12:30:46+00:00,705.27,0.0,0.0,no,no,no,NOT_TRIGGERED
SPY_20260722T155449.332572,2026-07-22T15:54:49.332572,SPY,NONE,NO TRADE,52,BULLISH,749.35,,,,,,,,,,no,yes,2026-07-23T12:30:46+00:00,,,,,,,NO_TRADE
NVDA_20260722T160137.516277,2026-07-22T16:01:37.516277,NVDA,CALL,MODERATE,67,BULLISH,213.34,214.0,215.0,15.0,1DTE,213.5,-0.017,no,,,no,yes,2026-07-23T12:30:46+00:00,212.06,0.36,0.04,no,no,yes,WIN
NVDA_20260722T162141.430892,2026-07-22T16:21:41.430892,NVDA,CALL,MODERATE,62,BULLISH,214.13,215.0,216.5,15.0,1DTE,215.26,-0.927,no,,,no,yes,2026-07-23T12:30:46+00:00,212.06,0.0,0.0,no,no,no,NOT_TRIGGERED
TSLA_20260722T163144.293649,2026-07-22T16:31:44.293649,TSLA,PUT,HIGH CONVICTION,72,BEARISH,377.31,375.0,369.57,15.0,1DTE,377.0,-0.072,no,,,no,yes,2026-07-23T14:42:07+00:00,324.42,0.06,0.26,no,yes,yes,LOSS
AAPL_20260722T164128.731495,2026-07-22T16:41:28.731495,AAPL,PUT,HIGH CONVICTION,72,BEARISH,324.12,324.0,321.75,15.0,1DTE,324.79,0.148,no,,,no,yes,2026-07-23T14:42:08+00:00,322.11,0.22,0.0,no,yes,yes,LOSS
NVDA_20260722T170126.016983,2026-07-22T17:01:26.016983,NVDA,CALL,MODERATE,68,BULLISH,214.15,215.0,216.0,15.0,1DTE,215.26,-1.351,no,,,no,yes,2026-07-23T14:42:08+00:00,208.43,0.0,0.0,no,no,no,NOT_TRIGGERED
AMZN_20260722T170217.986720,2026-07-22T17:02:17.986720,AMZN,PUT,MODERATE,62,BEARISH,243.89,243.0,241.65,15.0,1DTE,243.5,-0.211,no,,,no,yes,2026-07-23T14:42:08+00:00,233.95,0.23,0.0,no,yes,yes,LOSS
META_20260722T170302.331432,2026-07-22T17:03:02.331432,META,NONE,NO TRADE,52,NEUTRAL,629.8,,,,,641.98,,,,,no,yes,2026-07-23T14:42:09+00:00,,,,,,,NO_TRADE
MSFT_20260722T170357.039827,2026-07-22T17:03:57.039827,MSFT,PUT,MODERATE,68,BEARISH,389.01,389.0,385.5,15.0,1DTE,388.85,-0.019,no,,,no,yes,2026-07-23T14:42:09+00:00,381.09,0.44,0.01,no,yes,yes,LOSS
QQQ_20260722T170444.165841,2026-07-22T17:04:44.165841,QQQ,NONE,NO TRADE,52,NEUTRAL,708.87,,,55.0,,,,,,,no,yes,2026-07-23T14:42:09+00:00,,,,,,,NO_TRADE
SPY_20260722T170529.784311,2026-07-22T17:05:29.784311,SPY,NONE,NO TRADE,52,NEUTRAL,749.5,,,,,749.76,,,,,no,yes,2026-07-23T14:42:09+00:00,,,,,,,NO_TRADE
TSLA_20260722T174138.827415,2026-07-22T17:41:38.827415,TSLA,PUT,MODERATE,62,BEARISH,376.9,375.0,369.57,15.0,1DTE,377.55,0.117,no,,,no,yes,2026-07-23T14:42:10+00:00,324.48,0.51,0.0,no,yes,yes,LOSS
AAPL_20260722T175128.071868,2026-07-22T17:51:28.071868,AAPL,PUT,MODERATE,68,BEARISH,323.77,323.0,321.5,15.0,1DTE,323.5,-0.13,no,,,no,yes,2026-07-23T14:42:10+00:00,322.12,0.83,0.0,yes,yes,yes,LOSS
AAPL_20260723T143146.124093,2026-07-23T14:31:46.124093,AAPL,PUT,HIGH CONVICTION,72,BEARISH,321.53,321.0,318.5,15.0,1DTE,322.26,0.059,no,,,no,yes,2026-07-24T12:30:41+00:00,321.61,0.44,0.0,no,yes,yes,LOSS
AMZN_20260723T143245.048716,2026-07-23T14:32:45.048716,AMZN,PUT,MODERATE,68,BEARISH,234.64,234.0,231.5,15.0,1DTE,233.5,-0.39,no,,,no,yes,2026-07-24T12:30:41+00:00,233.56,0.5,0.0,no,yes,yes,LOSS
